"","O1-AG1-GPOS-S145-L001","O1-AG1-S190-L001","O1-AG2-GPOS-S146-L001","O1-AG2-S191-L001","O1-AG3-GPOS-S147-L001","O1-AG3-S192-L001","O1-AG4-GPOS-S148-L001","O1-AG4-S193-L001","O1-AG5-GPOS-S149-L001","O1-AG5-S194-L001","O1-CQ1-GPOS-S175-L001","O1-CQ1-S205-L001","O1-CQ2-GPOS-S176-L001","O1-CQ2-S206-L001","O1-CQ3-GPOS-S177-L001","O1-CQ3-S207-L001","O1-CQ4-GPOS-S178-L001","O1-CQ4-S208-L001","O1-CQ5-GPOS-S179-L001","O1-CQ5-S209-L001","O1-G-1-S160-L001","O1-G-2-S161-L001","O1-G-3-S162-L001","O1-G-4-S163-L001","O2-AG1-GPOS-S150-L001","O2-AG1-S195-L001","O2-AG2-GPOS-S151-L001","O2-AG2-S196-L001","O2-AG3-GPOS-S152-L001","O2-AG3-S197-L001","O2-AG4-GPOS-S153-L001","O2-AG4-S198-L001","O2-AG5-GPOS-S154-L001","O2-AG5-S199-L001","O2-CQ1-GPOS-S180-L001","O2-CQ1-S210-L001","O2-CQ2-GPOS-S181-L001","O2-CQ2-S211-L001","O2-CQ3-GPOS-S182-L001","O2-CQ3-S212-L001","O2-CQ4-GPOS-S183-L001","O2-CQ4-S213-L001","O2-CQ5-GPOS-S184-L001","O2-CQ5-S214-L001","O2-G-1-S165-L001","O2-G-2-S166-L001","O2-G-3-S167-L001","O2-G-4-S168-L001","O2-G-5-S169-L001","O3-AG1-GPOS-S155-L001","O3-AG1-S200-L001","O3-AG2-GPOS-S156-L001","O3-AG2-S201-L001","O3-AG3-GPOS-S157-L001","O3-AG3-S202-L001","O3-AG4-GPOS-S158-L001","O3-AG4-S203-L001","O3-AG5-S204-L001","O3-CQ1-GPOS-S185-L001","O3-CQ1-S215-L001","O3-CQ2-GPOS-S186-L001","O3-CQ2-S216-L001","O3-CQ3-GPOS-S187-L001","O3-CQ3-S217-L001","O3-CQ4-GPOS-S188-L001","O3-CQ4-S218-L001","O3-CQ5-GPOS-S189-L001","O3-CQ5-S219-L001","O3-G-1-S170-L001","O3-G-2-S171-L001","O3-G-3-S172-L001","O3-G-4-S173-L001","O3-G-5-S174-L001"
"OTU594",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000635284445496332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU595",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU597",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000158406640406366,0,2.4835465044083e-05,0,0.000187297484594782,0,0,0.000208967699564153,0
"OTU598",0,0,0,0,0,0,0,0,0,0,0,0.000105645706558485,0,0.00172552628551708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00074034902168165,0,0.00034952813701503,0,0,0,0,0,0,0,0,0
"OTU599",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00255051991367471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU600",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.28022134687886e-05,0,0.000124177325220415,0,0,0,0,0,0
"OTU601",0,0,0.000702247191011236,0,0,0,0,0,0,0,0,0,0,0.000345105257103417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.13924417401382e-05,0,0.000561892453784346,0,0,0,0
"OTU605",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU606",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.97158099416663e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000229556700505025,0,0,0,0,0,3.16813280812732e-05,0,0,0,0,0,0,0,0
"OTU610",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000846113167636171,0,0,0,0,0,0,0,0,0,0,0
"OTU613",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.45063951322489e-05,0,0,0,0,0,0
"OTU615",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.33626561625463e-05,0,0,0,0,0,0,0,0
"OTU617",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000192169108815758,0,2.11208853875154e-05,0,0,0,0.000767919686838606,0,0.000114360211795112,0,0
"OTU620",0,7.96336850487756e-05,0,0,0,4.15230660631981e-05,0,0,0,9.15918666422422e-05,2.74062705547029e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.32887939741999e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.48348482590771e-05,0,0,0,0,0,0,1.07036585104789e-05,0,0,0,0,0,0,0,0,0,0,0,0
"OTU621",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU622",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU623",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000204050400448911,0,5.35182925523944e-05,0,0,0,0,0,0,0,0,0,0.000251592465949247,0,0
"OTU624",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000102924190615601,0,0
"OTU628",0,0,0,0,0,0,0,0,0,0,5.48125411094058e-05,0,0,0,0,0,4.96919101570264e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05604426937577e-05,0,0,0,9.3648742297391e-05,0,1.14360211795112e-05,0,0
"OTU629",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00253833950290851,0,0.00192240475358266,0,0,0,0,0,0,0,0,0
"OTU631",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.14073170209578e-05,0,0,0,2.11208853875154e-05,0,5.79494184361935e-05,0,0,0,0,0,0
"OTU633",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00377088615824719,0,0,0
"OTU636",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU638",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00119866032081791,0,0.00104858441104509,0,0,0,0,0,0,0,0,0
"OTU640",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00239219389361032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU641",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.55063000561139e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU642",0,0,0.00421348314606742,0,0,0,0,0,0.000297619047619048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00267833229175966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU644",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.96709300881659e-05,0,0,0,0.000171540317692668,0,0
"OTU645",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU646",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU647",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU648",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.65569766960553e-05,0,0,0,0,0,0
"OTU649",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU650",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000457440847180449,0,0
"OTU651",0,0,0,3.969750501181e-05,0.000185082361650935,0,0,0.000154693397685787,0.000297619047619048,0,8.22188116641087e-05,0,0,0,0,0,0,0,0,0,0,4.11793773678142e-05,0.00010354110581901,0,0.000357110972234622,0,8.36820083682008e-05,0,0,0,0.000264643613267466,0.000202014371879599,0,0,0,0,0.000648152764620831,0,0.00104636714407168,0,0.000382932166301969,0,0.000562947799385875,0,0,0,0.000113032666440601,0,5.31039243800117e-05,0.000155033952435583,0,0.000107555794568432,3.73696732644901e-05,0.000298018179108926,0,0.000355606130649692,0,0.000502680965147453,5.10126001122277e-05,0,0.000128443902125747,0,0.000132116262310834,0,0.000242890181956428,0,0.000240076162092802,0,0.00179805585210991,0.000455106950133281,0.000400260741282893,0.000358230342109977,0.000160453548697652
"OTU652",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU653",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.44835415500618e-05,0,0.000157291278612525,0,0.000131108239216347,0,0,0.000104483849782077,0
"OTU654",0,0,0,0,0,0,0,0.000556896231668832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.73696732644901e-05,4.96696965181543e-05,0,0,0,1.19685944082727e-05,5.10126001122277e-05,0,1.07036585104789e-05,0,3.60317079029546e-05,0,1.05604426937577e-05,0,1.65569766960553e-05,0,0,0,4.57440847180449e-05,2.98525285091647e-05,8.0226774348826e-05
"OTU655",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00303544326399429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.14073170209578e-05,0,0,0,0,0,4.13924417401382e-05,0,0.00020602723305426,0,0,0,0
"OTU656",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000229556700505025,0,0,0,0,0,0,0,9.10633718283042e-05,0,0,0,0,0,0
"OTU657",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00119714094574135,8.23587547356284e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.10126001122277e-05,0,0,0,0,0,0,0,1.65569766960553e-05,0,0,0,0,2.98525285091647e-05,0
"OTU660",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU661",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU662",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU664",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000522419248910383,0
"OTU665",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000322853027368003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU666",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.46313212729118e-05,0
"OTU667",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU668",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU669",0,0,0,0,0,0,0,0,0,0,0,3.16937119675456e-05,0,0.000115035085701139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00292614137140843,0,0,0,0,0,0,0,0,0,0,0
"OTU670",0,0,0,0,0,0,0,0,0,0,2.74062705547029e-05,0,0,0,0,0,0,0,0,0,0,0,0,1.82278850185013e-05,8.92777430586555e-05,0.000129819550824354,0.000502092050209205,0,0,0,0,0,0,0,0,0,4.98579049708331e-05,0,0,0,0,0,0,0,0,0,0.000602840887683207,0,0,0,0,3.58519315228108e-05,0,0,0,0,0,0,0,0,1.07036585104789e-05,0,0.00111698294499159,0,0,0,2.4835465044083e-05,0,7.49189938379128e-05,0,0,0,0
"OTU671",0,0,0,1.9848752505905e-05,0,1.3841022021066e-05,0,0,0,9.15918666422422e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44295979914e-05,0,0,0,0,0,0,0,0,0.000109409190371991,0,0,0,0,0,0,0,0,0,0,0,4.98262310193201e-05,0,0,0,0,1.19685944082727e-05,2.55063000561139e-05,0,0,0,0,0,2.11208853875154e-05,0,2.4835465044083e-05,0,0,0,0,0,0
"OTU673",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU675",0,0,0,7.939501002362e-05,7.93210121361149e-05,2.76820440421321e-05,0,0,0,0,0.000328875246656435,0,0,0,0,0,0,0,0,0,3.5210027815922e-05,8.23587547356284e-05,0,1.82278850185013e-05,0,0,8.36820083682008e-05,0,0,0,0.000352858151023289,0.000144295979914,0,0,0,0,4.98579049708331e-05,0,0.000588581518540318,0,0.000218818380743983,0,0,0,0,0,0,0,0.000106207848760023,6.20135809742334e-05,0,0.000161333691852649,3.73696732644901e-05,0.000273183330849849,0,0.000106681839194908,3.86832230861475e-05,0.000131654538491,0.000178544100392797,0,0.000139147560636225,0,6.00528465049243e-05,0,0.00036961549428152,0,0.000115898836872387,0,0.000262216478432695,0,0.000343080635385337,0.000164188906800406,8.0226774348826e-05
"OTU676",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU677",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000322667383705297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU678",0,0,0,0,0,0.000498276792758377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU679",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU680",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000819549992549546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU681",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00182042780053313,0,0,0
"OTU683",0,0,0,0,0,0,0,0.00105191510426335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU684",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU686",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU687",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.98579049708331e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.27848834802765e-06,0,0,0,0,0,0
"OTU688",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000306075600673366,0,0,0,0,0,0,0,0,0,0,0,0.000251592465949247,0,0
"OTU689",0,0,0,0,2.6440337378705e-05,0,0,0,0,0,8.22188116641087e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.21479899569998e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79259657614054e-05,0,0,0,3.55606130649692e-05,0,1.19685944082727e-05,0,0,1.07036585104789e-05,0,0,0,3.16813280812732e-05,0,1.65569766960553e-05,0,3.74594969189564e-05,0,4.57440847180449e-05,0,0
"OTU693",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU694",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.10126001122277e-05,0,0,0,0,0,0,0,0,0,0.000280946226892173,0,0,0,0
"OTU696",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU697",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79259657614054e-05,0,0,0,0,0,0,0,0,3.21109755314366e-05,0,0,0,0,0,8.27848834802765e-06,0,0,0,3.43080635385337e-05,0,0
"OTU698",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU700",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU701",0,0,0,0,0,0,0,0,0,0,0,0,0,0.000460140342804555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00102238674422704,0,0,0,0,0,0,0,0,0,0,0
